1557796120828, 15993, 556, 582, 484
1557796120840, 16007, 563, 596, 490
1557796120853, 16019, 573, 601, 473
1557796120867, 16032, 576, 599, 479
1557796120880, 16046, 571, 596, 480
1557796120892, 16059, 560, 598, 482
1557796120906, 16071, 560, 599, 487
1557796120918, 16084, 566, 606, 477
1557796120931, 16098, 576, 588, 494
1557796120945, 16111, 559, 578, 493
1557796120957, 16123, 549, 593, 475
1557796120970, 16137, 555, 599, 480
1557796120983, 16150, 554, 622, 460
1557796120995, 16162, 562, 606, 468
1557796121010, 16176, 561, 603, 475
1557796121022, 16189, 560, 606, 478
1557796121035, 16202, 565, 610, 485
1557796121048, 16215, 554, 600, 483
1557796121061, 16228, 546, 593, 486
1557796121074, 16241, 540, 596, 489
1557796121088, 16253, 545, 597, 493
1557796121100, 16267, 543, 604, 495
1557796121114, 16280, 546, 607, 495
1557796121126, 16293, 541, 614, 489
1557796121140, 16306, 538, 614, 488
1557796121152, 16319, 547, 607, 491
1557796121166, 16332, 538, 607, 497
1557796121178, 16346, 542, 600, 492
1557796121192, 16358, 552, 589, 485
1557796121204, 16371, 530, 591, 502
1557796121219, 16385, 527, 601, 501
1557796121230, 16397, 538, 593, 504
1557796121244, 16410, 538, 598, 503
1557796121257, 16423, 523, 608, 505
1557796121271, 16437, 538, 602, 499
1557796121283, 16449, 537, 611, 503
1557796121296, 16462, 523, 628, 508
1557796121310, 16476, 543, 636, 508
1557796121322, 16489, 534, 625, 506
1557796121335, 16501, 532, 619, 504
1557796121349, 16515, 533, 616, 507
1557796121360, 16528, 528, 605, 510
1557796121374, 16540, 536, 606, 507
1557796121387, 16553, 539, 609, 513
1557796121401, 16567, 536, 614, 510
1557796121413, 16580, 531, 607, 515
1557796121426, 16592, 533, 601, 507
1557796121438, 16606, 538, 597, 500
1557796121452, 16619, 542, 597, 497
1557796121465, 16631, 547, 605, 496
1557796121478, 16645, 547, 615, 498
1557796121493, 16658, 542, 611, 500
1557796121504, 16671, 525, 614, 540
1557796121518, 16684, 506, 631, 536
1557796121531, 16697, 534, 616, 513
1557796121544, 16710, 533, 619, 504
1557796121556, 16723, 533, 633, 509
1557796121569, 16736, 537, 637, 509
1557796121583, 16749, 535, 623, 506
1557796121596, 16762, 538, 621, 509
1557796121609, 16775, 543, 622, 515
1557796121622, 16788, 539, 617, 524
1557796121634, 16801, 536, 613, 531
1557796121647, 16815, 538, 615, 534
1557796121662, 16827, 538, 619, 538
1557796121674, 16840, 537, 617, 536
1557796121686, 16854, 545, 604, 538
1557796121700, 16867, 541, 606, 538
1557796121713, 16879, 537, 612, 527
1557796121727, 16892, 535, 611, 527
1557796121739, 16906, 540, 611, 532
1557796121752, 16918, 548, 615, 537
1557796121766, 16931, 545, 621, 538
1557796121779, 16945, 546, 622, 542
1557796121791, 16958, 555, 623, 553
1557796121804, 16970, 561, 618, 558
1557796121816, 16984, 556, 606, 554
1557796121831, 16997, 548, 598, 553
1557796121843, 17009, 550, 610, 560
1557796121856, 17022, 555, 613, 561
1557796121869, 17036, 548, 596, 559
